text,start,stop
"constants of conductivity than
the egg white would.",00:13:11.301,00:13:14.192
"And the condition of heat
through the shell of the egg",00:13:14.192,00:13:17.256
"would be different from the
conduction of heat through the",00:13:17.256,00:13:20.552
"membrane that keeps the yoke
together.",00:13:20.552,00:13:22.691
"So it is quite reasonable to
consider that the white and the",00:13:22.691,00:13:26.102
"yolk will be at different
temperatures and will have",00:13:26.102,00:13:29.051
"different conductivity
properties.",00:13:29.051,00:13:32.000
"I am going to use Newton's laws
but with this further",00:13:32.000,00:13:36.216
"refinement.
In other words,",00:13:36.216,00:13:38.324
"introducing two temperatures.
Whereas, before we only had one",00:13:38.324,00:13:43.189
"temperature.
But let's use Newton's law.",00:13:43.189,00:13:46.351
"Let's see.
The question is how does T1,",00:13:46.351,00:13:49.432
"the temperature of the yolk,
vary with time?",00:13:49.432,00:13:52.918
"Well, the yolk is getting all
its heat from the white.",00:13:52.918,00:13:57.216
"Therefore, Newton's law of
conduction will be some constant",00:13:57.216,00:14:01.918
"of conductivity for the yolk
times T2 minus T1.",00:14:01.918,00:14:08.000
"The yolk does not know anything
about the external temperature",00:14:08.000,00:14:12.488
"of the water bath.
It is completely surrounded,",00:14:12.488,00:14:15.872
"snug and secure within itself.
But how about the temperature",00:14:15.872,00:14:20.214
"of the egg white?
That gets heat and gives heat",00:14:20.214,00:14:23.598
"to two sources,
from the external water and",00:14:23.598,00:14:26.688
"also from the internal yolk
inside.",00:14:26.688,00:14:30.000
"So you have to take into
account both of those.",00:14:30.000,00:14:33.325
"Its conduction of the heat
through that membrane,",00:14:33.325,00:14:36.795
"we will use the same a,
which is going to be a times T1",00:14:36.795,00:14:40.698
"minus T2.
Remember the order in which you",00:14:40.698,00:14:44.674
"have to write these is governed
by the yolk outside to the",00:14:44.674,00:14:48.795
"white.
Therefore, that has to come",00:14:48.795,00:14:51.180
"first when I write it in order
that a be a positive constant.",00:14:51.180,00:14:55.518
"But it is also getting heat
from the water bath.",00:14:55.518,00:15:00.000
"And, presumably,
the conductivity through the",00:15:00.000,00:15:03.423
"shell is different from what it
is through this membrane around",00:15:03.423,00:15:08.247
"the yolk.
So I am going to call that by a",00:15:08.247,00:15:11.359
"different constant.
This is the conductivity",00:15:11.359,00:15:14.704
"through the shell into the
white.",00:15:14.704,00:15:17.194
"And that is going to be T,
the external temperature minus",00:15:17.194,00:15:21.551
"the temperature of the egg
white.",00:15:21.551,00:15:24.041
"Here I have a system of
equations because I want to make",00:15:24.041,00:15:28.320
"two dependent variables by
refining the original problem.",00:15:28.320,00:15:34.000
"Now, you always have to write a
system in standard form to solve",00:15:34.000,00:15:39.667
"it.
You will see that the left-hand",00:15:39.667,00:15:42.726
"side will give the dependent
variables in a certain order.",00:15:42.726,00:15:47.854
"In this case,
the temperature of the yolk and",00:15:47.854,00:15:51.813
"then the temperature of the
white.",00:15:51.813,00:15:54.782
"The law is that in order not to
make mistakes --",00:15:54.782,00:16:00.000
"And it's a very frequent source
of error so learn from the",00:16:00.000,00:16:03.827
"beginning not to do this.
You must write the variables on",00:16:03.827,00:16:07.587
"the right-hand side in the same
order left to right in which",00:16:07.587,00:16:11.549
"they occur top to bottom here.
In other words,",00:16:11.549,00:16:14.570
