text,start,stop
I can take their intersection.,00:11:17.420,00:11:19.830
"And now I'm interested in not
their union but their sum.",00:11:19.830,00:11:24.840
"So this would be the,
this is the intersection,",00:11:24.840,00:11:28.130
and this will be their sum.,00:11:28.130,00:11:31.580
"So what do I need
for a subspace here?",00:11:31.580,00:11:35.195
"I take anything in S
plus anything in U.",00:11:38.010,00:11:43.260
"I don't just take things
that are in S and pop",00:11:43.260,00:11:46.010
"in also, separately,
things that are in U.",00:11:46.010,00:11:48.600
"This is the sum of
any element of S,",00:11:48.600,00:11:56.190
"that is, any symmetric
matrix, plus any",00:11:56.190,00:12:02.310
"in U, any element of U.",00:12:02.310,00:12:08.450
OK.,00:12:08.450,00:12:09.050
"Now as long as we've
got an example here,",00:12:09.050,00:12:11.950
tell me what we get.,00:12:11.950,00:12:15.020
"If I take every
symmetric matrix,",00:12:15.020,00:12:18.270
"take all symmetric
matrices, and add them",00:12:18.270,00:12:20.310
"to all upper
triangular matrices,",00:12:20.310,00:12:22.770
"then I've got a whole lot of
matrices and it is a subspace.",00:12:22.770,00:12:27.520
"And what's -- it's
a vector space,",00:12:27.520,00:12:30.170
"and what vector space
would I then have?",00:12:30.170,00:12:34.280
"Any idea what,
what matrices can I",00:12:34.280,00:12:36.670
"get out of a symmetric
plus an upper triangular?",00:12:36.670,00:12:42.200
I can get anything.,00:12:42.200,00:12:44.200
I get all matrices.,00:12:44.200,00:12:45.600
I get all three by threes.,00:12:45.600,00:12:50.300
It's worth thinking about that.,00:12:50.300,00:12:54.380
"It's just like stretch your
mind a little, just a little,",00:12:54.380,00:12:58.330
"to, to think of these subspaces
and what their intersection is",00:12:58.330,00:13:05.700
and what their sum is.,00:13:05.700,00:13:07.110
"And now can I give you
a little -- oh, well,",00:13:07.110,00:13:08.950
let's figure out the dimension.,00:13:08.950,00:13:10.810
"So what's the
dimension of S plus U?",00:13:10.810,00:13:17.220
"In this example is nine, because
we got all three by threes.",00:13:17.220,00:13:25.470
"So the original spaces had, the
original symmetric space had",00:13:25.470,00:13:31.690
"dimension six and the original
upper triangular space",00:13:31.690,00:13:36.010
had dimension six.,00:13:36.010,00:13:38.010
"And actually I'm seeing
here a nice formula.",00:13:38.010,00:13:42.975
"That the dimension of S
plus the dimension of U --",00:13:48.360,00:13:54.810
"if I have two subspaces,
the dimension of one plus",00:13:54.810,00:13:58.020
"the dimension of the other
-- equals the dimension",00:13:58.020,00:14:03.750
"of their intersection plus
the dimension of their sum.",00:14:03.750,00:14:07.850
Six plus six is three plus nine.,00:14:07.850,00:14:12.530
"That's kind of satisfying, that
these natural operations --",00:14:16.550,00:14:20.850
"and we've -- this
is it, actually,",00:14:20.850,00:14:23.360
"this is the set of
natural things to do with,",00:14:23.360,00:14:27.650
with subspaces.,00:14:27.650,00:14:29.390
"That, the dimensions
come out in a good way.",00:14:29.390,00:14:36.730
OK.,00:14:36.730,00:14:37.640
"Maybe I'll take just one more
example of a vector space",00:14:37.640,00:14:43.540
that doesn't have vectors in it.,00:14:43.540,00:14:48.270
"It's come from
differential equations.",00:14:48.270,00:14:51.296
"So this is a one
more new vector space",00:14:54.200,00:14:57.120
"that we'll give just
a few minutes to.",00:14:57.120,00:14:59.580
"Suppose I have a differential
equation like d^2y/dx^2+ y=0.",00:14:59.580,00:15:06.380
OK.,00:15:09.590,00:15:12.200
"I look at the solutions
to that equation.",00:15:12.200,00:15:14.175
"So what are the solutions
to that equation?",00:15:16.790,00:15:21.230
y=cos(x) is a solution.,00:15:21.230,00:15:24.815
y=sin(x) is a solution.,00:15:28.250,00:15:31.960
"y equals -- well, e to the (ix)
is a solution, if you want,",00:15:31.960,00:15:37.730
if you allow me to put that in.,00:15:37.730,00:15:41.150
But why should I put that in?,00:15:41.150,00:15:42.520
It's already there.,00:15:42.520,00:15:45.890
"You see, I'm really looking
at a null space here.",00:15:45.890,00:15:48.650
"I'm looking at the null space
of a differential equation.",00:15:48.650,00:15:52.730
That's the solution space.,00:15:52.730,00:15:55.210
"And describe the solution
space, all solutions",00:15:55.210,00:16:01.000
to this differential equation.,00:16:01.000,00:16:03.290
So the equation is y''+y=0.,00:16:03.290,00:16:07.450
"Cosine's, cosine's a
solution, sine is a solution.",00:16:07.450,00:16:11.630
Now tell me all the solutions.,00:16:11.630,00:16:14.430
"They're -- so I
don't need e^(ix).",00:16:14.430,00:16:18.930
Forget that.,00:16:18.930,00:16:21.220
"What are all the
complete solutions?",00:16:21.220,00:16:23.420
Is what?,00:16:30.510,00:16:32.860
A combination of these.,00:16:32.860,00:16:34.840
"The complete
solution is y equals",00:16:34.840,00:16:38.070
"some multiple of the cosine
plus some multiple of the sine.",00:16:38.070,00:16:48.350
That's a vector space.,00:16:48.350,00:16:51.520
That's a vector space.,00:16:51.520,00:16:52.660
"What's the dimension
of that space?",00:16:52.660,00:16:54.530
What's a basis for that space?,00:16:54.530,00:16:57.500
"OK, let me ask
you a basis first.",00:16:57.500,00:17:00.100
"If I take the set of
solutions to that second order",00:17:00.100,00:17:03.850
differential equation --,00:17:03.850,00:17:06.450
"there it is, those
are the solutions.",00:17:06.450,00:17:10.520
What's a basis for that space?,00:17:10.520,00:17:12.010
"Now remember, what's
the, what question I",00:17:14.680,00:17:16.480
asking?,00:17:16.480,00:17:16.980
