text,start,stop
"And I remind you that this only
works when the absolute value",00:21:39.510,00:21:44.000
is strictly less than 1.,00:21:44.000,00:21:45.810
"In other words when -1
is strictly less than a",00:21:45.810,00:21:47.970
is less than 1.,00:21:47.970,00:21:51.130
"And that's really the
issue that we're going",00:21:51.130,00:21:53.090
to want to worry about now.,00:21:53.090,00:21:54.310
"What we're worrying about is
this notion of convergence.",00:21:54.310,00:21:58.270
"And what goes wrong when
there isn't convergence,",00:21:58.270,00:22:05.300
when there's a divergence.,00:22:05.300,00:22:07.360
"So let me illustrate the
divergences before going on.",00:22:07.360,00:22:13.220
"And this is what we
have to avoid if we're",00:22:13.220,00:22:15.900
going to understand series.,00:22:15.900,00:22:18.990
So here's an example when a = 1.,00:22:18.990,00:22:21.890
"You get 1 + 1 +
1 plus et cetera.",00:22:21.890,00:22:26.620
And that's equal to 1/(1-1).,00:22:26.620,00:22:29.990
Which is 1 over 0.,00:22:29.990,00:22:32.370
So this is not bad.,00:22:32.370,00:22:33.760
It's almost right.,00:22:33.760,00:22:34.861
Right?,00:22:34.861,00:22:35.360
"It's sort of infinity
equals infinity.",00:22:35.360,00:22:37.750
"At the edge here we
managed to get something",00:22:37.750,00:22:39.850
which is sort of almost right.,00:22:39.850,00:22:42.340
"But you know, it's, we don't
consider this to be logically",00:22:42.340,00:22:46.100
to make complete sense.,00:22:46.100,00:22:47.540
So it's a little dangerous.,00:22:47.540,00:22:51.200
"And so we just say
that it diverges.",00:22:51.200,00:22:52.960
And we get rid of this.,00:22:52.960,00:22:54.100
"So we're still
putting it in red.",00:22:54.100,00:22:55.990
All right.,00:22:55.990,00:22:58.540
The bad guy here.,00:22:58.540,00:22:59.975
So this one diverges.,00:22:59.975,00:23:00.850
"Similarly if I take a equals
-1, I get 1 - 1 + 1 - 1 + 1...",00:23:04.670,00:23:12.650
"Because the odd and the
even powers in that formula",00:23:12.650,00:23:15.450
alternate sign.,00:23:15.450,00:23:17.270
And this bounces back and forth.,00:23:17.270,00:23:19.750
It never settles down.,00:23:19.750,00:23:21.640
It starts at 1.,00:23:21.640,00:23:23.346
"And then it gets down to 0
and then it goes back up to 1,",00:23:23.346,00:23:25.720
"down to 0, back up to 1.",00:23:25.720,00:23:28.400
It doesn't settle down.,00:23:28.400,00:23:29.517
It bounces back and forth.,00:23:29.517,00:23:30.600
It oscillates.,00:23:30.600,00:23:31.580
"On the other hand if you
compare the right hand side.",00:23:31.580,00:23:34.740
What's the right hand side?,00:23:34.740,00:23:35.980
It's 1 / (1-(-1)).,00:23:35.980,00:23:36.970
Which is 1/2.,00:23:39.730,00:23:41.515
All right.,00:23:41.515,00:23:42.460
