text,start,stop
"true that it would be equal
-- that this would equal",00:13:54.420,00:13:59.010
"the determinant of A times the
determinant of A transpose.",00:13:59.010,00:14:03.940
"We could even split up those
two separate determinants.",00:14:03.940,00:14:06.610
"And, of course,
those would be equal.",00:14:06.610,00:14:09.080
But only when A is square.,00:14:09.080,00:14:11.920
"So that's just, that's a
question that rests on the,",00:14:11.920,00:14:15.860
"the falseness rests on the
fact that the matrix isn't",00:14:15.860,00:14:18.970
square in the first place.,00:14:18.970,00:14:20.530
"OK, good.",00:14:20.530,00:14:22.700
Let's see.,00:14:22.700,00:14:25.470
"Oh, now, even asks more.",00:14:25.470,00:14:28.860
"Prove that A transpose
y equals c --",00:14:28.860,00:14:34.370
"hah-God, it's -- this
question goes on and on.",00:14:34.370,00:14:37.760
"now I ask you about
A transpose y=c.",00:14:40.830,00:14:44.130
"So I'm asking you
about the equation --",00:14:46.780,00:14:48.650
about the matrix A transpose.,00:14:48.650,00:14:51.100
"And I want you to prove that
it has at least one solution --",00:14:51.100,00:14:57.890
"one solution for every c,
every right-hand side c,",00:14:57.890,00:15:04.160
"and, in fact -- in fact,
infinitely many solutions",00:15:04.160,00:15:13.640
for every c.,00:15:13.640,00:15:16.630
OK.,00:15:16.630,00:15:17.910
"Well, none -- none
of this is difficult,",00:15:17.910,00:15:20.170
"but, it's been a little while.",00:15:20.170,00:15:25.470
So we just have to think again.,00:15:25.470,00:15:27.900
"When I have a system of
equations -- this is --",00:15:27.900,00:15:30.980
"this matrix A transpose is now,
instead of being three by n,",00:15:30.980,00:15:37.690
"it's n by three, it's n by m.",00:15:37.690,00:15:40.970
Of course.,00:15:40.970,00:15:43.470
"To show that a system has
at least one solution,",00:15:43.470,00:15:53.900
"when does this, when
does this system --",00:15:53.900,00:15:56.020
"when is the system
always solvable?",00:15:56.020,00:15:57.760
"When it has full row rank,
when the rows are independent.",00:16:01.040,00:16:06.810
"Here, we have n rows,
and that's the rank.",00:16:06.810,00:16:12.100
"So at least one solution,
because the number",00:16:12.100,00:16:19.450
"of rows, which is n,
for the transpose,",00:16:19.450,00:16:22.500
"is equal to r, the rank.",00:16:22.500,00:16:24.300
"This A transpose
had independent rows",00:16:27.490,00:16:30.860
"because A had independent
columns, right?",00:16:30.860,00:16:34.530
"The original A had independent
columns, when we transpose it,",00:16:34.530,00:16:41.480
