text,start,stop
c)( 4 - 0).,00:11:53.620,00:11:57.240
"This is this (F') delta x,
this is the change in x.",00:11:57.240,00:12:03.770
"And that's the same thing
as (1 / 1 + c )( 4).",00:12:03.770,00:12:12.750
"And so the range of values of
this number here is from (1 /",00:12:12.750,00:12:21.060
"1 plus 0)( 4), that's 4.",00:12:21.060,00:12:24.630
"To, that's the largest value, to
the smallest that it gets,",00:12:24.630,00:12:28.000
which is (1 / 1 + 4)( 4).,00:12:28.000,00:12:32.510
That's the range.,00:12:32.510,00:12:41.020
"And so the conclusion is that
F (4) - f ( 0 ) is between,",00:12:41.020,00:12:53.780
"well, let's see.",00:12:53.780,00:12:55.090
It's between 4 and 4/5.,00:12:55.090,00:12:59.040
"Which are those two numbers
down there.",00:12:59.040,00:13:01.850
"And if you remember that F ( 0)
was 1, this is the same as",00:13:01.850,00:13:04.680
"F ( 4), is between 5 and 9/5.",00:13:04.680,00:13:15.680
"So that's the way that you were
supposed to solve the",00:13:15.680,00:13:19.740
problem on the exam.,00:13:19.740,00:13:22.570
"On the other hand, let's compare
to what you would do",00:13:22.570,00:13:26.490
"with the fundamental theorem
of calculus.",00:13:26.490,00:13:31.140
"With the fundamentals theorem
of calculus, we have the",00:13:31.140,00:13:33.680
following formula.,00:13:33.680,00:13:34.900
"F( 4) - F ( 0) = the integral
from 0 to 4 of dx / 1 + x.",00:13:34.900,00:13:46.100
"That's what the fundamental
theorem says.",00:13:46.100,00:13:52.700
"And now I claim that we can
get these same types of",00:13:52.700,00:13:56.920
"results by a very elementary
observation.",00:13:56.920,00:14:00.780
"It's really the same observation
that I made up",00:14:00.780,00:14:02.820
"here, that the average is less
than or equal to the maximum.",00:14:02.820,00:14:06.110
"Which is that the biggest this
can ever be is, let's see.",00:14:06.110,00:14:11.810
"The biggest it is when
x is 0, that's 1.",00:14:11.810,00:14:15.280
"So the biggest it ever
gets is this.",00:14:15.280,00:14:20.360
And that's equal to 4.,00:14:20.360,00:14:25.110
Right?,00:14:25.110,00:14:25.660
"On the other hand, the smallest
it ever gets to be,",00:14:25.660,00:14:30.910
it's equal to this.,00:14:30.910,00:14:36.770
"The smallest it ever gets to
be is the integral from",00:14:36.770,00:14:39.800
0 to 4 of 1/5 dx.,00:14:39.800,00:14:42.400
"Because that's the
lowest value that",00:14:42.400,00:14:44.220
the integrand takes.,00:14:44.220,00:14:46.110
"When x = 4, it's 1/5.",00:14:46.110,00:14:48.390
And that's equal to 4/5.,00:14:48.390,00:14:54.270
"Now, there's a little tiny
detail which is that really we",00:14:54.270,00:14:57.720
"know that this is the area of
some rectangle and this is",00:14:57.720,00:15:00.390
strictly smaller.,00:15:00.390,00:15:01.560
"And we know that these
inequalities",00:15:01.560,00:15:03.520
are actually strict.,00:15:03.520,00:15:05.210
But that's a minor point.,00:15:05.210,00:15:07.620
"And certainly not one that we'll
pay close attention to.",00:15:07.620,00:15:12.270
"But now, let me show you what
this looks like geometrically.",00:15:12.270,00:15:17.910
"So geometrically, we interpret
this as the",00:15:17.910,00:15:19.700
area under a curve.,00:15:19.700,00:15:22.270
"Here's a piece of the
curve y = 1/1 + x.",00:15:22.270,00:15:31.850
"And it's going up to 4 and
starting at 0 here.",00:15:31.850,00:15:37.130
"And the first estimate that we
made; that is, the upper",00:15:37.130,00:15:42.570
"bound, was by trapping this in
this big rectangle here.",00:15:42.570,00:15:53.200
"We compared it to the constant
function, which was 1 all the",00:15:53.200,00:15:56.640
way across.,00:15:56.640,00:15:57.990
This is y = 1.,00:15:57.990,00:16:00.300
"And then we also trapped it
from underneath by the",00:16:00.300,00:16:06.060
"function which was
at the bottom.",00:16:06.060,00:16:08.600
And this was y = 1/5.,00:16:08.600,00:16:14.430
"And so what this really is is,
these things are the simplest",00:16:14.430,00:16:19.980
possible Riemann sum.,00:16:19.980,00:16:21.060
Sort of a silly Riemann sum.,00:16:21.060,00:16:22.860
"This is a Riemann sum
with one rectangle.",00:16:22.860,00:16:34.390
"This is the simplest
possible one.",00:16:34.390,00:16:36.420
"And so this is a very,
very crude estimate.",00:16:36.420,00:16:38.580
"You can see it misses
by a mile.",00:16:38.580,00:16:40.970
"The larger and the smaller
values are off",00:16:40.970,00:16:43.180
by a factor of 5.,00:16:43.180,00:16:46.370
"But this one is called
the, this one is the",00:16:46.370,00:16:49.480
lower Riemann sum.,00:16:49.480,00:16:53.390
"And that one is less than
our actual integral.",00:16:53.390,00:16:59.560
"Which is less than the
upper Riemann sum.",00:16:59.560,00:17:14.100
"And you should, by now, have
looked at those upper and",00:17:14.100,00:17:18.740
lower sums on your homework.,00:17:18.740,00:17:20.670
"So it's just the rectangles
underneath and the",00:17:20.670,00:17:22.630
rectangles on top.,00:17:22.630,00:17:25.390
"So at this point, we can
literally abandon the mean",00:17:25.390,00:17:28.150
value theorem.,00:17:28.150,00:17:28.730
"Because we have a much better
way of getting at things.",00:17:28.730,00:17:30.930
"If we chop things up into more
rectangles, we'll get much",00:17:30.930,00:17:33.330
"better numerical
approximations.",00:17:33.330,00:17:35.550
"And if we use simpleminded
expressions with integrals,",00:17:35.550,00:17:38.640
"we'll be able to figure out any
bound we could get using",00:17:38.640,00:17:40.940
the mean value theorem.,00:17:40.940,00:17:42.610
"So that's not the relevance
of the mean value theorem.",00:17:42.610,00:17:45.790
"I'll explain to you why we
talked about it, even, in a",00:17:45.790,00:17:49.070
few minutes.,00:17:49.070,00:17:51.310
"OK, are there any questions
before we go on?",00:17:51.310,00:18:00.040
Yeah.,00:18:00.040,00:18:00.290
STUDENT: [INAUDIBLE],00:18:00.290,00:18:07.000
"PROFESSOR: I knew that the range
of c was from 0 to 4, I",00:18:07.000,00:18:09.910
"should have said that
right here.",00:18:09.910,00:18:11.980
This is true for this theorem.,00:18:11.980,00:18:13.715
"The mean value theorem
comes with an extra",00:18:13.715,00:18:16.190
"statement, which I missed.",00:18:16.190,00:18:17.950
"Which is that this is for
some c between 0 and 4.",00:18:17.950,00:18:21.960
"So I know the range is
between 0 and 4.",00:18:21.960,00:18:23.690
"The reason why it's between 0
and 4 is that 's part of the",00:18:23.690,00:18:25.690
mean value theorem.,00:18:25.690,00:18:27.560
"We started at 0,
we ended at 4.",00:18:27.560,00:18:29.610
"So the c has to be somewhere
in between.",00:18:29.610,00:18:32.420
"That's part of the mean
value theorem.",00:18:32.420,00:18:42.240
STUDENT: [INAUDIBLE],00:18:42.240,00:18:42.890
"PROFESSOR: The question is, do
you exclude any values that",00:18:42.890,00:18:44.600
are above 4 and below 0.,00:18:44.600,00:18:45.820
"Yes, absolutely.",00:18:45.820,00:18:47.210
"The point is that in order to
figure out how F changes,",00:18:47.210,00:18:49.860
"capital F changes, between 0
and 4, you need only pay",00:18:49.860,00:18:52.760
"attention to the values
in between.",00:18:52.760,00:18:54.150
"You don't have to pay any
attention to what the function",00:18:54.150,00:18:56.210
is doing below 0 or above 4.,00:18:56.210,00:18:59.740
"Those things are strictly
irrelevant.",00:18:59.740,00:19:07.090
STUDENT: [INAUDIBLE],00:19:07.090,00:19:16.780
"PROFESSOR: Yeah, I mean
it's strictly in",00:19:16.780,00:19:18.270
between these two numbers.,00:19:18.270,00:19:19.950
"I have to understand what the
lowest and the highest one is.",00:19:19.950,00:19:23.420
STUDENT: [INAUDIBLE],00:19:23.420,00:19:24.700
"PROFESSOR: It's approaching
that, so.",00:19:24.700,00:19:35.200
OK.,00:19:35.200,00:19:35.530
"So now, the next thing that
we're going to talk about is,",00:19:35.530,00:19:40.050
"since I've got that 1 up
there, that Fundamental",00:19:40.050,00:19:42.400
"Theorem of Calculus 1, I need
to talk about version 2.",00:19:42.400,00:20:05.070
"So here is the Fundamental
Theorem of Calculus version 2.",00:20:05.070,00:20:15.530
"I'm going to start out with a
function little f, and I'm",00:20:15.530,00:20:20.900
"going to assume that
it's continuous.",00:20:20.900,00:20:28.200
"And then I'm going to define a
new function, which is defined",00:20:28.200,00:20:30.690
as a definite integral.,00:20:30.690,00:20:32.790
"G ( x ) is the integral from
a to x of f ( t ) dt.",00:20:32.790,00:20:40.310
"Now, I want to emphasize here
because it's the first time",00:20:40.310,00:20:42.840
"that I'm writing something
like this, that this is a",00:20:42.840,00:20:44.830
fairly complicated gadget.,00:20:44.830,00:20:47.300
"It plays a very basic and very
fundamental, but simple role",00:20:47.300,00:20:52.110
"but it nevertheless is
a little complicated.",00:20:52.110,00:20:54.490
"What's happening here is that
the upper limit I've now",00:20:54.490,00:20:58.370
"called x, and the variable t
is ranging between a and x,",00:20:58.370,00:21:05.840
"and that the a and the
x are fixed when I",00:21:05.840,00:21:08.250
