text,start,stop
"the genotype, choice about
how the phenotype produces",00:11:04.845,00:11:08.330
the fitness.,00:11:08.330,00:11:09.610
"And now we have a choice
about how the fitness produces",00:11:09.610,00:11:13.152
"a probability, like 0.8
and 0.1, or something",00:11:13.152,00:11:19.976
"like that--
probability of survival",00:11:19.976,00:11:23.406
into the next generation.,00:11:23.406,00:11:25.333
"So now, once we've got
those probabilities,",00:11:25.333,00:11:27.124
we actually have selection.,00:11:27.124,00:11:28.840
"And those phenotypes out
there produce genotypes,",00:11:32.250,00:11:35.309
"a new set of
chromosomes, and that",00:11:35.309,00:11:39.404
"completes our loop that
goes back in there.",00:11:39.404,00:11:43.830
"And so that's the
new generation.",00:11:43.830,00:11:45.630
Sounds simple.,00:11:51.650,00:11:54.440
"So if you're going to
make this work, of course,",00:11:54.440,00:11:56.540
"you have a million
choices, as I'm",00:11:56.540,00:11:58.205
"going to emphasize
over and over again.",00:11:58.205,00:11:59.950
"And one of your choices
is, for example, how",00:11:59.950,00:12:04.261
"do you compute the
probability of survival",00:12:04.261,00:12:06.570
"to the next generation
given the fitness?",00:12:06.570,00:12:10.440
"So we have to go, somehow,
from numbers like these",00:12:10.440,00:12:13.440
to probabilities like those.,00:12:13.440,00:12:16.830
"So I'm going to talk about
several ways of doing it.",00:12:16.830,00:12:20.270
None of them are magic.,00:12:20.270,00:12:21.920
"None of them was specified
and stipulated by God",00:12:21.920,00:12:24.420
as the right way.,00:12:24.420,00:12:26.110
"But they have increasingly
good properties with respect",00:12:26.110,00:12:28.630
to this kind of processing.,00:12:28.630,00:12:31.950
"So the simplest thing
you can do-- idea number",00:12:31.950,00:12:35.806
"one for computing
the-- see, what you do",00:12:35.806,00:12:39.624
"is you get this whole
bag of individuals,",00:12:39.624,00:12:41.946
"and you have to decide
who's going to survive",00:12:41.946,00:12:43.820
to the next generation.,00:12:43.820,00:12:45.800
"So at each step,
everything in the bank",00:12:45.800,00:12:48.208
"has a probability of being
the one you pick out and put",00:12:48.208,00:12:51.380
in the next generation.,00:12:51.380,00:12:52.370
"So at any step, the sum
of the probabilities",00:12:52.370,00:12:54.701
"for each of those guys
is 1, because that's",00:12:54.701,00:12:57.922
how high probability works.,00:12:57.922,00:12:59.330
"The probability of a
complete set, added all up,",00:12:59.330,00:13:02.759
is probability of 1.,00:13:02.759,00:13:05.700
"So one thing you
can do is you can",00:13:05.700,00:13:08.238
"say that the
probability that you're",00:13:08.238,00:13:10.318
"going to draw individual
i is equal to,",00:13:10.318,00:13:14.110
"or maybe is proportional to,
the fitness of that individual.",00:13:14.110,00:13:18.710
"I haven't completed
the expression,",00:13:24.467,00:13:25.925
"so it's not a probability
yet, because some piece of it",00:13:25.925,00:13:29.169
won't add up to 1.,00:13:29.169,00:13:31.010
"How can I ensure that
it will add up to 1?",00:13:31.010,00:13:34.370
That's easy.,00:13:34.370,00:13:34.940
Right.,00:13:34.940,00:13:36.280
"All I have to do is
divide by the sum",00:13:36.280,00:13:39.490
of the fitnesses over i.,00:13:39.490,00:13:43.180
"So there's a probability
measure that's",00:13:43.180,00:13:45.490
produced from the fitnesses.,00:13:45.490,00:13:46.690
Yeah.,00:13:46.690,00:13:47.549
"STUDENT: You need to make
sure that the fitnesses aren't",00:13:47.549,00:13:49.882
negative.,00:13:49.882,00:13:50.338
"PATRICK WINSTON: Have to make
sure the fitnesses are what?",00:13:50.338,00:13:51.780
STUDENT: Aren't negative.,00:13:51.780,00:13:52.712
"PATRICK WINSTON: He
says I have to make",00:13:52.712,00:13:54.216
"sure the fitnesses
aren't negative.",00:13:54.216,00:13:55.674
"Yeah, it would be
embarrassing if they were.",00:13:55.674,00:13:59.020
"So we'll just truncate
anything like that as 0.",00:13:59.020,00:14:01.465
"You've got a lot of choice how
you can calculate the fitness.",00:14:01.465,00:14:04.153
"And maybe you will produce
negative numbers, in which case",00:14:04.153,00:14:06.569
"you have to think a
little bit more about it.",00:14:06.569,00:14:08.964
"So now, what about an example?",00:14:11.570,00:14:13.410
"Well, I'm going to
show you an example.",00:14:13.410,00:14:16.880
"Why don't I show
you the example.",00:14:16.880,00:14:19.450
"What we're going to
do is we're going",00:14:19.450,00:14:21.042
"to have a genetic
algorithm that looks",00:14:21.042,00:14:22.671
for an optimal value in a space.,00:14:22.671,00:14:24.615
And there's the space.,00:14:27.870,00:14:29.836
"Now, you'll notice it's
a bunch of contour lines,",00:14:29.836,00:14:32.554
a bunch of hills in that space.,00:14:32.554,00:14:34.840
"Let me show you how
that space was produced.",00:14:34.840,00:14:38.170
"The fitness is a
function of x and y,",00:14:38.170,00:14:42.076
"and it's equal to the sine of
some constant times x, quantity",00:14:42.076,00:14:48.898
"squared, times the sine of some
constant y, quantity squared,",00:14:48.898,00:14:55.545
"e to the plus x plus y
divided by some constant.",00:14:55.545,00:15:01.910
"So sigma and omega
there are just in there",00:15:01.910,00:15:04.619
"so that it kind of makes a
nice picture for demonstration.",00:15:04.619,00:15:09.890
So there's a space.,00:15:09.890,00:15:10.790
"And clearly, where you
want to be in this space",00:15:10.790,00:15:12.748
"is in the upper
right-hand corner.",00:15:12.748,00:15:16.670
That's the optimal value.,00:15:16.670,00:15:18.160
"But we have a genetic algorithm
that doesn't know anything.",00:15:18.160,00:15:21.300
"All it knows how to do
is mutate and cross over.",00:15:21.300,00:15:26.950
"So it's going to start off
with a population of 1.",00:15:26.950,00:15:30.130
"It's a little red dot
down in the lower left.",00:15:30.130,00:15:33.130
"So here's how it's
going to evolve.",00:15:33.130,00:15:36.080
"There's going to be s
chromosome consisting",00:15:36.080,00:15:38.796
"of two numbers, an x
number and a y number,",00:15:38.796,00:15:43.844
"like, say, 0.3 and 0.7.",00:15:43.844,00:15:47.450
