text,start,stop
Okay?,00:08:13.040,00:08:13.820
"So I just derived
the formula for you.",00:08:13.820,00:08:19.060
"And it didn't matter whether
r was rational or irrational,",00:08:19.060,00:08:23.310
it's the same proof.,00:08:23.310,00:08:25.320
"Okay so now I have to show you
how method two works as well.",00:08:25.320,00:08:29.440
"So let's do method
two, which we call",00:08:29.440,00:08:34.550
logarithmic differentiation.,00:08:34.550,00:08:39.280
"And so here I'll use a
symbol, say u, for x^r,",00:08:39.280,00:08:43.764
and I'll take its logarithm.,00:08:43.764,00:08:44.930
That's r ln x.,00:08:44.930,00:08:50.480
And now I differentiate it.,00:08:50.480,00:08:51.830
"I'll leave that in
the middle, because I",00:08:51.830,00:08:54.160
"want to remember
the key property",00:08:54.160,00:08:55.979
of logarithmic differentiation.,00:08:55.979,00:08:57.270
But first I'll differentiate it.,00:08:57.270,00:08:58.747
"Later on, what I'm going to
use is that this is the same",00:08:58.747,00:09:01.080
as u'/u.,00:09:01.080,00:09:02.620
"This is one way of evaluating
a logarithmic derivative.",00:09:02.620,00:09:06.470
"And then the other
is to differentiate",00:09:06.470,00:09:08.660
"the explicit function
that we have over here.",00:09:08.660,00:09:10.980
"And that is just,
as we said, r/x.",00:09:10.980,00:09:16.790
"So now, I multiply through, and
I get u' = ur/x which is just",00:09:16.790,00:09:25.470
"x^r r/x, which is just
what we did before.",00:09:25.470,00:09:29.750
It's r x^(r-1).,00:09:29.750,00:09:30.520
"Again, you can now
see by comparing",00:09:33.410,00:09:36.790
"these two pieces of arithmetic
that they're basically",00:09:36.790,00:09:40.110
the same.,00:09:40.110,00:09:41.470
"Pretty much every time
you convert to base e",00:09:41.470,00:09:43.510
"or you do logarithmic
differentiation,",00:09:43.510,00:09:45.170
"it'll amount to the
same thing, provided",00:09:45.170,00:09:46.836
you don't get mixed up.,00:09:46.836,00:09:48.270
"You generally have to
introduce a new symbol here.",00:09:48.270,00:09:51.720
"On the other hand, you're
dealing with exponents there.",00:09:51.720,00:09:55.840
"It's worth it to know
both points of view.",00:09:55.840,00:10:00.990
"All right, so now I want to
make one last remark before we",00:10:00.990,00:10:07.470
finish with exponents.,00:10:07.470,00:10:09.910
"And, I'll try to sell this
to you in a lot of ways",00:10:09.910,00:10:16.120
"as the course goes on,
but one thing that I",00:10:16.120,00:10:19.490
"want to try to emphasize is that
the natural logarithm really",00:10:19.490,00:10:23.370
is natural.,00:10:23.370,00:10:27.210
"So, I claim that the
natural log is natural.",00:10:27.210,00:10:39.920
"And the example that we're going
to use for this illustration",00:10:39.920,00:10:45.900
is economics.,00:10:45.900,00:10:53.340
Okay?,00:10:53.340,00:10:54.090
"So let me explain to why the
natural log is the one that's",00:10:54.090,00:10:58.520
natural for economics.,00:10:58.520,00:11:00.820
"If you are imagining the
price of a stock that you own",00:11:00.820,00:11:06.040
"goes down by a dollar, that's a
totally meaningless statement.",00:11:06.040,00:11:11.160
It depends on a lot of things.,00:11:11.160,00:11:13.439
"In particular, it depends on
whether the original price",00:11:13.439,00:11:15.730
was a dollar or 100 dollars.,00:11:15.730,00:11:18.300
"So there's not much meaning
to these absolute numbers.",00:11:18.300,00:11:22.130
"It's always the
ratios that matter.",00:11:22.130,00:11:25.080
"So, for example, I just
looked up an hour ago,",00:11:25.080,00:11:29.280
"the London Exchange closed,
and it was down 27.9,",00:11:29.280,00:11:42.050
"which as I said, is
pretty meaningless",00:11:42.050,00:11:44.480
"unless you know what the
actual total of this index is.",00:11:44.480,00:11:50.050
"It turns out it was 6,432.",00:11:50.050,00:11:54.200
"So the change in
the price, divided",00:11:54.200,00:11:57.070
"by the price, which in
this case is 27.9 / 6,432,",00:11:57.070,00:12:03.980
is what matters.,00:12:03.980,00:12:07.550
"And, in this case, it
happens to be .43%.",00:12:07.550,00:12:11.791
All right?,00:12:11.791,00:12:12.290
That's what happened today.,00:12:12.290,00:12:14.270
"And similarly, if you take
the infinitesimal of this,",00:12:14.270,00:12:18.410
"people think of days as being
relatively small increments",00:12:18.410,00:12:21.260
"when you're
investing in a stock,",00:12:21.260,00:12:23.900
"you would be interested in
the infinitesimal sense,",00:12:23.900,00:12:27.240
you would be interested in p'/p.,00:12:27.240,00:12:28.690
"The derivative of
p divided by p.",00:12:28.690,00:12:33.080
That's just (ln p)'.,00:12:33.080,00:12:35.530
"So this is the - let me
put a little box around it",00:12:38.160,00:12:42.275
"- the formula of
logarithmic differentiation.",00:12:42.275,00:12:45.460
"But let me just emphasize that
it has an actual significance,",00:12:45.460,00:12:49.700
"and it's the one that's used
by economists and people who",00:12:49.700,00:12:52.430
"are modeling prices of
things all the time.",00:12:52.430,00:12:54.450
"They never use absolute prices
when there are large swings.",00:12:54.450,00:12:58.620
"They always use the
log of the price.",00:12:58.620,00:13:01.010
"And there's no point in using
log base 10, or log base 2.",00:13:01.010,00:13:07.010
Those give you junk.,00:13:07.010,00:13:08.180
"They give you an
extra factor of log 2.",00:13:08.180,00:13:11.190
"It's the natural log that's
the obvious one to use.",00:13:11.190,00:13:14.870
"It's completely
straightforward that this",00:13:14.870,00:13:18.000
"is a simpler expression
than using log base 10",00:13:18.000,00:13:21.010
"and having a factor of
natural log of 10 there,",00:13:21.010,00:13:24.030
"which would just
mess everything up.",00:13:24.030,00:13:26.800
"All right, so this is
just one illustration.",00:13:26.800,00:13:29.360
"Anything that has
to do with ratios",00:13:29.360,00:13:31.680
"is going to
encounter logarithms.",00:13:31.680,00:13:36.160
"All right, so that's
pretty much it.",00:13:36.160,00:13:41.270
"That's all I want to
say for now anyway.",00:13:41.270,00:13:45.822
"There's lots more
to say, but we'll",00:13:45.822,00:13:47.280
"be saying it when we do
applications of derivatives",00:13:47.280,00:13:50.459
in the second unit.,00:13:50.459,00:13:51.250
"So now, what I'd like to
do is to start a review.",00:13:51.250,00:13:54.450
"I'm just going to run through
what we did in this unit.",00:13:54.450,00:13:57.790
"I'll tell you
approximately what I",00:13:57.790,00:13:59.700
"expect from you on the test
that's coming up tomorrow.",00:13:59.700,00:14:06.150
"And, well, so let's
get started with that.",00:14:06.150,00:14:14.640
So this is a review of Unit One.,00:14:14.640,00:14:27.050
"And I'm just going to put on
the board all of the things",00:14:27.050,00:14:32.610
"that you need to think about,
anyway, keep in your head.",00:14:32.610,00:14:35.750
"And there are what are
called general formulas",00:14:35.750,00:14:41.750
for derivatives.,00:14:41.750,00:14:45.070
"And then there are
the specific ones.",00:14:45.070,00:14:51.970
"And let me just remind you
what the general formulas are.",00:14:51.970,00:14:55.920
