text,start,stop
"So if you see something of the
form, M of x, y plus N of x,",00:08:56.690,00:09:04.870
"y, times dy, dx is equal to 0.",00:09:04.870,00:09:09.580
"And then you take the partial
derivative of M, with respect",00:09:09.580,00:09:13.110
"to y, and then you take the
partial derivative of N, with",00:09:13.110,00:09:18.280
"respect to x, and they are equal
to each other, then--",00:09:18.280,00:09:24.030
"and it's actually if and only
if, so it goes both ways--",00:09:24.030,00:09:26.410
"this is an exact equation, an
exact differential equation.",00:09:26.410,00:09:30.930
This is an exact equation.,00:09:30.930,00:09:32.410
"And if it's an exact equation,
that tells us that there",00:09:32.410,00:09:35.510
"exists a psi, such that the
derivative of psi of x, y is",00:09:35.510,00:09:47.140
"equal to 0, or psi of x, y is
equal to c, is a solution of",00:09:47.140,00:09:52.200
this equation.,00:09:52.200,00:09:53.050
"And the partial derivative of
psi, with respect to x, is",00:09:53.050,00:09:58.480
equal to M.,00:09:58.480,00:09:59.740
"And the partial derivative of
psi, with respect to y, is",00:09:59.740,00:10:03.760
equal to N.,00:10:03.760,00:10:05.340
"And I'll show you in the next
video how to actually use this",00:10:05.340,00:10:07.550
information to solve for psi.,00:10:07.550,00:10:09.810
"So here are some things
I want to point out.",00:10:09.810,00:10:11.640
"This is going to be the partial
derivative of psi,",00:10:11.640,00:10:13.720
"with respect to x, but when we
take the kind of exact test,",00:10:13.720,00:10:17.620
"we take it with respect to y,
because we want to get that",00:10:17.620,00:10:19.590
mixed derivative.,00:10:19.590,00:10:21.080
"Similarly, this is going to be
the partial derivative of psi,",00:10:21.080,00:10:23.410
"with respect to y, but when we
do the test, we take the",00:10:23.410,00:10:27.030
"partial of it with respect
to x so we get that mixed",00:10:27.030,00:10:29.500
derivative.,00:10:29.500,00:10:30.730
"This is with respect to y,
and then with respect to",00:10:30.730,00:10:32.570
"x, so you get this.",00:10:32.570,00:10:33.920
"Anyway, I know that might be a
little bit involved, but if",00:10:33.920,00:10:36.300
"you understood everything I did,
I think you'll have the",00:10:36.300,00:10:38.360
"intuition behind why
the methodology of",00:10:38.360,00:10:41.390
exact equations works.,00:10:41.390,00:10:43.470
"I will see you in the next
video, where we will actually",00:10:43.470,00:10:45.950
solve some exact equations See,00:10:45.950,00:10:49.400
