text,start,stop
"2 times 3 is 6 minus
1 times 4.",00:07:10.130,00:07:14.040
"So, this becomes 6 minus 4.",00:07:14.040,00:07:16.220
So that's 2.,00:07:16.220,00:07:17.350
"So this whole thing simplifies
to 2 times 2 which is 4.",00:07:17.350,00:07:20.780
4 times minus 2.,00:07:20.780,00:07:22.100
"The whole thing simplifies
to minus 8.",00:07:22.100,00:07:26.470
"Now, this guy right here, we
have 1 times 0, which is 0,",00:07:26.470,00:07:31.230
minus 1 times 4.,00:07:31.230,00:07:32.730
This is minus 4 times minus 2.,00:07:32.730,00:07:35.610
"This whole thing becomes
a positive 8.",00:07:35.610,00:07:37.870
"You have 1 times 2, which
is 2, minus 1 times 3.",00:07:37.870,00:07:41.840
Which is minus 3.,00:07:41.840,00:07:44.260
So you get a minus 1.,00:07:44.260,00:07:45.140
"So this becomes a minus--
I mean you get 2 minus 3",00:07:45.140,00:07:49.220
minus 1 times 3.,00:07:49.220,00:07:50.450
So this becomes a minus 3.,00:07:50.450,00:07:52.960
So you have an 8 minus a 3.,00:07:52.960,00:07:55.220
So this becomes a minus five.,00:07:55.220,00:07:57.333
"You have a 3 times a minus
5 right there.",00:08:01.930,00:08:05.050
"So 3 times minus 5 is going
to be equal to minus 15.",00:08:05.050,00:08:12.700
"Let me make sure I got-- oh
I made a silly mistake.",00:08:12.700,00:08:16.530
"If you have an 8 minus a 3, this
is 8, this is minus, this",00:08:16.530,00:08:19.730
is going to be 5.,00:08:19.730,00:08:21.340
Very easy.,00:08:21.340,00:08:21.900
"Your brain starts to get fried
if you do this long enough.",00:08:21.900,00:08:24.760
"And the you have a 3 times
a 5 and you get a 15.",00:08:24.760,00:08:27.510
You get a 15.,00:08:27.510,00:08:28.650
And then you have a 15.,00:08:28.650,00:08:30.030
"This term plus this term is 15
minus 8 which is equal to 7.",00:08:30.030,00:08:35.169
"Which, lucky for us, I barely
evaded making a careless",00:08:35.169,00:08:39.500
"mistake there, we got
the right answer.",00:08:39.500,00:08:41.250
"But this is a much simpler
computation than we did in the",00:08:41.250,00:08:44.190
last video.,00:08:44.190,00:08:45.140
"And it was much simpler because
we picked the row that",00:08:45.140,00:08:48.450
"happened to have a lot
of zeros on it.",00:08:48.450,00:08:50.880
"So we only had two of these
terms instead of four terms",00:08:50.880,00:08:53.590
like we had in the last video.,00:08:53.590,00:08:55.170
"And you could do the same, you
could pick columns that have a",00:08:55.170,00:08:57.770
lot of zeros.,00:08:57.770,00:08:58.590
"You just have to make sure
that you always use this",00:08:58.590,00:09:01.020
checker board pattern.,00:09:01.020,00:09:02.900
